id,title,average_rating,isbn,isbn13,fk_language_code,num_pages,ratings_count,publication_date,fk_publisher
32696,El umbral de la noche,4.0,8497594290,9788497594295,22,417,79,4/30/2004,2247
32702,Rabia,3.78,8427011504,9788427011502,22,203,91,9/1/1987,677
32703,The Diary of Ellen Rimbauer: My Life at Rose Red,3.67,0786890436,9780786890439,23,277,7852,4/29/2001,1908
32709,Now and on Earth,3.7,0679740139,9780679740131,23,320,339,2/1/1994,374
32714,The Monkey,3.77,0394299035,9780394299037,23,2,801,10/28/1989,1670
32715,Desperation / The Regulators: Box Set,4.07,067077605X,9780670776054,23,1075,3231,10/1/1996,442
32720,Ojos de fuego,3.88,0609810871,9780609810873,22,528,353,9/4/2001,1650
32737,Tevye's Daughters: Collected Stories of Sholom Aleichem,4.17,1929068034,9781929068036,23,302,146,11/1/1999,560
32741,Favorite Tales of Sholom Aleichem,4.26,0517412942,9780517412947,5,692,66,11/18/1990,1671
32750,Brown Girl  Brownstones,4.07,1558614982,9781558614987,23,324,2466,8/1/2006,430
32760,V.,3.96,3499137305,9783499137303,21,544,46,8/1/1994,176
32765,Gimpel the Fool: And Other Stories,4.16,0374500525,9780374500528,23,205,37,12/31/1988,1909
32767,At the Mountains of Madness,3.88,0812974417,9780812974416,23,224,24866,6/14/2005,69
32768,At the Mountains of Madness and Other Novels,4.44,0870540386,9780870540387,23,458,486,12/1/1985,802
32769,At the Mountains of Madness and Other Tales of Terror,4.25,0345329457,9780345329455,23,184,21719,9/13/1991,1199
32773,Mountain Madness (Wilderness  #24),4.45,0843943998,9780843943993,23,170,22,6/1/1998,2206
32774,At the Mountains of Madness and Other Novels of Terror,4.44,0007127774,9780007127771,23,552,29,6/17/2002,553
32778,The Aeneid,3.84,0679413359,9780679413356,23,483,184,6/30/1992,208
32779,The Aeneid (Verse Translation),3.84,0024277800,9780024277800,5,368,19,1/15/1987,2279
32780,The Iliad,3.86,1904633382,9781904633389,23,542,64,9/1/2011,1282
32781,War and the Iliad,4.04,1590171454,9781590171455,23,121,532,3/31/2005,181
32782,The Iliad,3.86,0753453215,9780753453216,23,95,8,9/15/2000,1860
32807,Trojan Odyssey (Dirk Pitt  #17),3.94,0425199320,9780425199329,23,463,15118,12/1/2004,1714
32810,The Divine Comedy II: Purgatory,4.02,0140440461,9780140440461,5,388,369,8/30/1981,1280
32811,The Divine Comedy,4.07,0192835025,9780192835024,5,735,177,6/18/1998,568
32812,Paradiso (The Divine Comedy  #3),3.95,0140441050,9780140441055,23,400,11566,7/30/1962,1280
32813,Modern Reader's Guide to Dante's the Divine Comedy,4.49,0764804944,9780764804946,23,256,29,5/10/1999,1998
32814,The Canterbury Tales,3.49,0140440224,9780140440225,23,489,1050,7/30/1970,101
32816,The Canterbury Tales: Fifteen Tales and the General Prologue,3.95,0393925870,9780393925876,0,600,1149,8/1/2005,1151
32823,Fanning the Flame: Bible  Cross  and Mission,5.0,0310249872,9780310249870,23,336,1,6/17/2003,207
32827,From the Earth to the Moon (Extraordinary Voyages  #4),3.78,1598184547,9781598184549,23,136,17325,10/1/2006,2003
32828,The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,3.63,0786714956,9780786714957,23,498,28,2/15/2005,23
32829,Journey to the Center of the Earth (Extraordinary Voyages  #3),3.86,0553213970,9780553213973,23,240,107189,4/25/2006,303
32830,20 000 Leagues Under The Sea,3.76,0237526883,9780237526887,23,48,563,8/1/2004,749
32831,The Mysterious Island (Extraordinary Voyages  #12),4.11,0812972120,9780812972122,23,723,30022,4/27/2004,69
32832,The Lighthouse at the End of the World,3.64,1589630947,9781589630949,23,260,1752,3/20/2001,1601
32833,The World of Jules Verne,4.0,1885586426,9781885586421,23,85,3,11/1/2006,462
32835,The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20),3.59,1410103277,9781410103277,23,276,199,7/19/2003,1601
32836,Around the World in Eighty Days,3.93,0451529774,9780451529770,23,236,156,6/7/2005,1073
32843,Around the World in Eighty Days,3.93,0812968565,9780812968569,23,211,778,12/30/2003,69
32844,The Mysterious Island,4.11,0812966422,9780812966428,23,630,114,12/10/2002,69
32849,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),3.99,1410102157,9781410102157,23,300,1956,4/24/2003,1601
32854,Final Payments,3.69,0307276783,9780307276780,23,304,551,6/6/2006,1675
32872,Sliver of Truth (Ridley Jones #2),3.68,0307338460,9780307338464,23,308,3015,1/2/2007,852
32880,The Mothman Prophecies,3.54,0340824468,9780340824467,23,352,117,3/7/2002,714
32884,Intimate Communion: Awakening Your Sexual Essence,3.99,155874374X,9781558743748,23,270,265,11/1/1995,243
32893,Letter to a Man in the Fire: Does God Exist and Does He Care?,3.7,0684856271,9780684856278,23,112,113,10/17/2000,201
32899,The Promise of Rest,4.0,0684825104,9780684825106,23,368,253,11/5/1996,201
32900,Perfect Match,3.95,0743418727,9780743418720,23,368,213,5/1/2002,1894
32913,Demon Box,3.56,0140085300,9780140085303,23,400,1418,8/4/1987,101
32915,Sailor Song,3.58,0140139974,9780140139976,23,533,2015,7/1/1993,101
32916,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,3.86,156025114X,9781560251149,23,205,193,1/7/1997,23
32919,The Further Inquiry,3.63,0670831743,9780670831746,23,215,226,10/1/1990,497
32929,Goodnight Moon,4.28,0060775858,9780060775858,23,32,276426,1/23/2007,44
32936,Goodnight Moon 123: A Counting Book (Over the Moon),3.57,0061125938,9780061125935,23,32,198,7/1/2007,724
32939,New Rules: Polite Musings from a Timid Observer,3.71,1594862958,9781594862953,5,304,5034,7/26/2005,727
32941,True Story,3.11,0743291352,9780743291354,5,304,199,10/1/2005,2012
32942,Does Anybody Have a Problem With That? The Best of Politically Incorrect,3.51,0345412818,9780345412812,23,288,189,5/20/1997,1563
32946,The Outsiders,4.09,0141314575,9780141314570,23,218,2630,3/6/2003,141
32947,Outsiders Within: Writing on Transracial Adoption,4.17,0896087646,9780896087644,23,300,190,8/1/2006,1906
32950,Outsiders  Vol. 5: The Good Fight,3.43,140121195X,9781401211950,23,192,122,1/3/2007,640
32951,Sister Outsider: Essays and Speeches,4.49,0895941414,9780895941411,11,190,12105,6/1/1984,1681
32957,Caramelo,3.9,0679742581,9780679742586,23,441,9317,9/9/2003,374
32961,The House on Mango Street,3.63,0739322796,9780739322796,5,2,108,8/30/2005,1670
32964,Selections from Homer’s Iliad,4.41,0806133635,9780806133638,23,522,67,12/15/2001,435
32966,The Merchant of Venice,3.8,0141013958,9780141013954,23,240,140,4/7/2005,1280
32975,Nancy Drew: Girl Detective: #1-4,4.02,0689036914,9780689036910,23,640,2167,10/1/2004,964
32977,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),3.86,1557091625,9781557091628,23,210,8279,4/1/1996,2065
32979,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),3.99,1557091552,9781557091550,23,210,53304,9/1/1991,2065
32980,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),3.89,1557092648,9781557092649,23,215,4920,2/1/2003,2065
32981,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),3.89,155709263X,9781557092632,23,228,4249,12/1/2001,2065
32986,The Mantle of the Prophet: Religion and Politics in Iran,4.08,1851682341,9781851682348,23,416,412,8/15/2000,112
32987,The Greatest Generation,4.01,0812975294,9780812975291,23,464,14233,5/1/2001,1827
32994,Maverick: The Success Story Behind the World's Most Unusual Workplace,4.17,0712678867,9780712678865,23,336,2979,9/6/2001,1131
33001,Weekend Warriors (Sisterhood  #1),4.05,0821775898,9780821775899,23,304,6783,7/1/2004,116
33002,The Weekend Novelist,3.67,0823084507,9780823084500,23,266,368,4/1/2005,1465
33007,The Week-End Book,3.67,1585678139,9781585678136,23,368,31,5/4/2006,2169
33008,North Carolina Weekends,3.71,0895872730,9780895872739,5,353,7,10/1/2003,1433
33013,Far from the Madding Crowd,3.94,037575797X,9780375757976,23,465,324,12/11/2001,69
33015,Selected Poems,3.96,0140436995,9780140436990,23,320,1509,12/1/1998,101
33017,Selected Poetry,3.96,0192834916,9780192834911,23,304,9,5/6/1999,568
33024,Underworld (Underworld  #1),4.09,0743480716,9780743480710,23,384,2031,8/26/2003,546
33025,Underworld: The Mysterious Origins of Civilization,3.95,1400049512,9781400049516,23,784,1112,10/28/2003,105
33026,The Dream and the Underworld,4.22,0060906820,9780060906825,5,256,746,7/25/1979,2110
33028,Underworld (Star Wars: The Last of the Jedi  #3),3.96,0439681367,9780439681360,23,160,840,12/1/2005,651
33029,Star Wars: Underworld - The Yavin Vassilika,3.35,1569716188,9781569716182,23,120,83,10/16/2001,1916
33030,Underworld: Blood Enemy (Underworld  #2),3.91,0743480724,9780743480727,23,310,548,11/30/2004,1556
33032,Queen of the Underworld,2.89,0345483197,9780345483195,23,368,541,1/30/2007,1563
33046,Ve  perro ¡Ve!,4.09,0375823611,9780375823619,22,24,33,2/25/2003,903
33052,Murder in the Cathedral,3.76,0156632772,9780156632775,23,148,6782,3/18/1964,13
33057,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,3.86,0060925817,9780060925819,23,368,649,1/1/1995,1149
33064,L'Équilibre du monde,4.36,225315086X,9782253150862,6,890,152,6/20/2001,221
33075,In the Kitchen with Rosie: Oprah's Favorite Recipes,3.04,0679434046,9780679434047,23,142,767,4/16/1994,1137
33130,King Richard II,3.77,0521532485,9780521532488,23,252,89,5/5/2003,24
33131,King Richard II,3.77,1903436338,9781903436332,23,593,501,3/21/2002,819
33133,King Richard II,3.77,0521297656,9780521297653,23,240,27,11/30/1984,24
33137,Floating in My Mother's Palm,3.82,0684854759,9780684854755,5,192,2738,7/3/1998,1833
33139,Tearing the Silence: On Being German in America,3.86,068484611X,9780684846118,23,304,259,7/3/1998,1833
33144,Paint it Black,3.48,0316182745,9780316182744,23,387,10136,9/1/2006,2016
33151,The Tempest,3.81,0393978192,9780393978193,23,355,582,12/23/2003,1151
33152,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),3.65,0786928573,9780786928576,23,352,1365,8/1/2002,1470
33153,A Tempest,3.56,1559362103,9781559362108,23,69,1422,5/1/2002,995
33155,A Midsummer Night's Dream,3.94,1903436605,9781903436608,5,312,2820,9/6/1979,1206
33157,A Midsummer Night's Dream (SparkNotes Literature Guide),3.96,1586634046,9781586634049,23,64,19,1/10/2002,172
33158,A Midsummer Night's Dream,3.94,0521532477,9780521532471,23,168,144,4/28/2003,24
33159,Minuit dans le jardin du bien et du mal,3.92,2266075187,9782266075183,6,388,13,6/6/1998,1882
33169,Les Essais (mis en français moderne par Claude Pinganaud),4.24,2869595948,9782869595941,6,806,6,9/14/2002,1788
33174,Cliffs Notes on Hugo's Les Miserables,3.76,0822007355,9780822007357,11,120,21,11/1/1968,1107
33175,Les Misérables,4.17,0140444300,9780140444308,23,1232,3873,3/25/1982,1280
33179,Hamlet in Purgatory,3.94,0691102570,9780691102573,23,344,219,9/15/2002,1510
33180,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,4.01,0313324522,9780313324529,5,256,64,9/1/2005,254
33185,Hamlet,4.02,0300101058,9780300101058,23,249,822,9/10/2003,777
33186,Hamlet  Prince of Denmark,4.02,0521532523,9780521532525,23,270,149,4/21/2003,1403
33191,Romeo & Juliet,3.74,019832149X,9780198321491,23,142,237,5/26/2005,568
33192,Romeo and Juliet,3.74,1580495788,9781580495783,23,111,223,3/1/2003,1847
33194,Romeo and Juliet,3.74,0521532531,9780521532532,23,278,273,5/1/2003,24
33195,Shakespeare's Romeo and Juliet,3.74,0764585746,9780764585746,23,231,65,5/8/2000,2214
33197,Romeo and Juliet (SparkNotes Literature Guide),3.91,1586633589,9781586633585,23,88,52,1/10/2002,172
33198,Romeo and Juliet,3.74,1903436915,9781903436912,23,350,219,7/15/2012,819
33247,La Petite Fille du Lac,3.74,222109249X,9782221092491,6,363,2,3/6/2003,792
33263,South of the Border  West of the Sun,3.87,0679767398,9780679767398,23,213,3778,3/14/2000,374
33279,Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer,4.1,0465007805,9780465007806,23,208,526,4/6/2000,1593
33282,Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),3.46,0553157272,9780553157277,23,104,318,8/1/1989,303
33288,How to Win Friends and Influence People,4.19,0091906814,9780091906818,23,268,1842,4/6/2006,2244
33291,How to Win Friends and Influence People,4.19,0749307846,9780749307844,5,256,210,3/31/1994,1592
33292,How to Win Friends and Influence People for Teen Girls,3.96,0743272773,9780743272773,23,208,428,6/2/2005,2012
33293,Naked Economics: Undressing the Dismal Science,4.03,0393324869,9780393324860,23,288,5719,9/17/2003,396
33295,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,4.0,0938045555,9780938045557,5,218,908,1/1/2010,566
33297,The Naked Ape: A Zoologist's Study of the Human Animal,3.95,0385334303,9780385334303,23,256,6724,4/13/1999,2164
33308,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,3.38,1932361278,9781932361278,23,216,413,11/16/2005,89
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,4.07,0060899220,9780060899226,23,312,183882,1/9/2007,402
33331,More Than You Know: Finding Financial Wisdom in Unconventional Places,4.09,0231138709,9780231138703,23,268,1359,4/21/2006,1499
33333,Searching for God Knows What,3.92,0785263713,9780785263715,23,246,23657,10/11/2004,425
33342,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),4.58,0681403225,9780681403222,5,624,433,11/1/1989,542
33344,Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic,3.9,155704676X,9781557046765,23,184,155,4/22/2005,1366
33348,Different Seasons,4.35,0708823602,9780708823606,11,560,188,10/1/1983,2037
33353,It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy,4.02,0767921968,9780767921961,23,276,8606,9/5/2006,779
33356,Jennifer Government,3.66,0349117624,9780349117621,23,352,10771,2/5/2004,1380
33363,Mama Day,4.17,0679721819,9780679721819,23,312,8922,4/23/1989,374
33365,A Feather on the Breath of God,3.91,0312422733,9780312422738,23,192,488,12/27/2005,186
33367,Mitz The Marmoset of Bloomsbury,3.92,193336856X,9781933368566,23,128,134,2/15/2007,1678
33411,War with the Newts,4.17,0810114682,9780810114685,23,348,170,10/7/1996,161
33418,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,4.18,1400033721,9781400033720,23,361,15096,2/14/2006,1675
33436,Key Lime Pie Murder (Hannah Swensen  #9),3.85,0758210183,9780758210180,23,342,10361,7/31/2007,1973
33437,Cherry Cheesecake Murder (Hannah Swensen  #8),3.91,0758202954,9780758202956,23,382,12503,2/1/2007,1973
33438,Peach Cobbler Murder (Hannah Swensen  #7),3.92,0758201559,9780758201553,23,384,11633,2/1/2006,116
33439,Strawberry Shortcake Murder (Hannah Swensen  #2),3.85,1575667215,9781575667218,23,320,14668,2/2/2002,116
33440,Lemon Meringue Pie Murder (Hannah Swensen  #4),3.87,0758215045,9780758215048,23,352,12820,2/1/2004,116
33441,Fluke: Or  I Know Why the Winged Whale Sings,3.75,006056668X,9780060566685,23,321,35450,6/15/2004,1791
33442,Sugar Cookie Murder (Hannah Swensen  #6),3.75,0758206828,9780758206824,23,380,11510,10/1/2005,1973
33443,Chocolate Chip Cookie Murder (Hannah Swensen  #1),3.71,0758213506,9780758213501,23,436,31829,9/1/2006,116
33445,Blueberry Muffin Murder (Hannah Swensen  #3),3.87,1575667223,9781575667225,23,310,13669,2/1/2003,116
33446,The Wolf Shall Dwell With the Lamb: A Spirituality for Leadership in a Multicultural Community,3.77,082724231X,9780827242319,23,144,115,1/1/1993,1949
33447,Focus: The Future of Your Company Depends on It,4.06,0060799900,9780060799908,23,320,480,9/27/2005,298
33448,Positioning: The Battle for Your Mind,4.04,0071359168,9780071359160,5,246,126,1/18/2001,1752
33449,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,4.05,0887306667,9780887306662,5,143,13851,4/27/1994,298
33451,Horse Sense: How to Pull Ahead on the Business Track,3.82,0452267641,9780452267640,23,240,40,3/1/1992,2132
33453,You Suck (A Love Story  #2),3.83,0060590297,9780060590291,23,328,42028,1/16/2007,471
33454,Bloodsucking Fiends (A Love Story  #1),3.94,0060735414,9780060735418,23,300,52843,6/1/2004,44
33455,Island of the Sequined Love Nun,3.8,0060735449,9780060735449,23,325,27534,5/25/2004,1149
33456,A Dirty Job (Grim Reaper  #1),4.07,0060590270,9780060590277,5,387,90947,3/21/2006,471
33457,Practical Demonkeeping (Pine Cove  #1),3.83,0060735422,9780060735425,23,256,37206,5/25/2004,200
33458,The Lust Lizard of Melancholy Cove (Pine Cove  #2),3.87,0060735457,9780060735456,5,304,29113,5/25/2004,2110
33464,Granta 7,3.94,0140140824,9780140140828,23,320,2,4/1/2013,262
33473,Will Eisner's New York: Life in the Big City (The New York Tetralogy  #1-4),4.37,039306106X,9780393061062,23,421,1299,10/17/2006,396
33474,Graphic Storytelling and Visual Narrative,4.08,0961472820,9780961472825,5,164,1789,10/1/1996,68
33477,The Best of the Spirit,3.92,1401207553,9781401207557,23,187,786,11/1/2005,640
33478,The Plot: The Secret Story of the Protocols of the Elders of Zion,3.74,0393328600,9780393328608,23,160,1109,5/17/2006,396
33481,Will Eisner Sketchbook,4.31,1569719608,9781569719602,23,200,42,2/3/2004,1501
33484,The Conquering Sword of Conan (Conan the Cimmerian  #3),4.33,0345461533,9780345461537,23,416,3697,11/29/2005,461
33488,Conan and the Demons of Khitai,3.31,159307543X,9781593075439,23,90,130,7/25/2006,1916
33489,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),4.45,1568821816,9781568821818,23,320,7011,3/30/2005,632
33490,The Call of Cthulhu and Other Weird Stories,4.22,0141187069,9780141187068,11,420,809,7/25/2002,101
33491,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),3.71,1568821867,9781568821863,23,170,41,12/1/2002,632
33492,Secrets of New York (Call of Cthulhu RPG),3.63,1568821808,9781568821801,23,180,27,6/12/2005,632
33493,The Keeper's Companion Vol. 1 (Call of Cthulhu RPG),3.92,1568821441,9781568821443,23,208,65,9/15/2003,632
33494,Secrets of San Francisco: A 1920s Sourcebook for the City by the Bay (Call of Cthulhu RPG),3.86,1568821875,9781568821870,23,189,18,4/1/2006,632
33496,Miskatonic University: Dire Secrets & Campus Life (Call of Cthulhu RPG),4.12,1568821409,9781568821405,23,242,38,10/12/2005,632
33497,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),4.45,1568821484,9781568821481,23,288,34,1/1/2000,632
33498,Shadows of Yog-Sothoth (Call of Cthulhu RPG),3.9,1568821743,9781568821740,23,180,63,8/15/2004,632
33501,Song of Cthulhu: Tales of the Spheres Beyond Sound,3.67,1568821174,9781568821177,23,211,45,12/3/2005,632
33507,Twenty Thousand Leagues Under the Sea (Extraordinary Voyages  #6),3.88,076072850X,9780760728505,23,394,142879,4/1/2002,395
33512,One Thousand White Women: The Journals of May Dodd (One Thousand White Women  #1),3.88,0312199430,9780312199432,23,434,100949,2/15/1999,323
33513,The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,3.83,0143038826,9780143038825,23,436,4473,3/1/2007,101
33514,The Elements of Style,4.19,0205313426,9780205313426,5,128,53669,9/3/1999,1784
33532,Dracula,3.99,014062063X,9780140620634,23,449,1683,4/28/1994,101
33536,Happy Hour at Casa Dracula (Casa Dracula  #1),3.59,1416520384,9781416520382,5,314,2000,7/4/2006,1849
33537,Frankenstein,3.79,0321399536,9780321399533,23,431,230,7/1/2006,1784
33538,World War One British Poets: Brooke  Owen  Sassoon  Rosenberg and Others,4.02,0486295680,9780486295688,23,71,469,4/22/1997,1399
33539,World War II: A Short History,3.9,0130977691,9780130977694,5,343,72,6/19/2003,1999
33541,A Short History of World War I,3.95,0688001297,9780688001292,23,352,353,2/1/1981,2110
33543,Collected Stories  Vol. 2,4.32,1887368795,9781887368797,23,453,185,3/25/2005,1496
33544,Nightmare At 20 000 Feet,4.09,0312878273,9780312878276,23,336,6502,1/5/2002,1330
33546,Earthbound,3.25,0765311712,9780765311719,23,223,527,4/16/2005,1330
33547,Hell House,3.79,0727860992,9780727860996,23,301,29779,7/1/2004,2099
33550,Noir: Three Novels of Suspense,3.69,0765311402,9780765311405,23,385,150,10/1/2005,1166
33551,7 Steps to Midnight,3.48,0765308371,9780765308375,5,320,423,7/18/2003,1166
33554,Duel,4.04,0312878265,9780312878269,23,400,1824,1/4/2003,1330
33555,What Dreams May Come,3.95,0765308703,9780765308702,23,288,9298,1/1/2004,1330
33557,Richard Matheson's Hell House  Book 2,4.5,1932382720,9781932382723,23,48,8,3/15/2005,1902
33559,Bloodlines,4.02,1887368884,9781887368889,23,520,42,1/1/2007,1496
33561,The Bridegroom,3.77,0375724931,9780375724930,23,240,1800,9/11/2001,374
33563,Under the Red Flag,3.88,1581950063,9781581950069,23,224,356,6/1/1998,2129
33565,Ocean of Words,3.81,0375702067,9780375702068,23,205,419,7/28/1998,374
33566,The Bridegroom,3.77,0099422174,9780099422174,23,225,49,10/4/2001,374
33567,In the Pond,3.71,0099428164,9780099428169,11,160,1252,1/3/2002,374
33569,That Was Then  This Is Now,3.91,0140389660,9780140389661,5,159,26776,4/1/1998,2192
33574,Hawkes Harbor,3.13,0765344726,9780765344724,5,289,2157,10/1/2005,1330
33577,The Collection: The Outsiders / Rumble Fish / That Was Then  This Is Now,4.45,0006751156,9780006751151,23,448,507,6/1/1995,724
33581,The Work of Work Servitude  Slavery and Labor in Medieval England,3.0,1873448031,9781873448038,23,240,1,8/14/1994,1703
33608,East of Eden,4.37,0613996984,9780613996983,23,602,35,10/1/1992,570
33609,Katherine,4.19,155652532X,9781556525322,23,500,25552,5/1/2004,2057
33614,The Fourth of July Story,4.03,0689718764,9780689718762,23,32,261,6/1/1995,964
33615,Fourth of July Mice!,3.24,0618313664,9780618313662,5,32,126,5/24/2004,12
33616,Apple Pie 4th of July,3.72,0152057080,9780152057084,23,40,325,5/1/2006,9
33667,Roses Are Red (Alex Cross  #6),4.04,0316693251,9780316693257,23,400,795,11/20/2000,564
33668,4th of July (Women's Murder Club  #4),4.07,0446613363,9780446613361,23,448,62523,6/1/2006,1760
33671,Virgin,3.86,0070488207,9780070488205,23,210,307,1/1/1980,595
33672,Thriller: Stories To Keep You Up All Night,3.5,0778322998,9780778322993,23,568,2427,5/30/2006,175
33676,Saving the World and Other Extreme Sports (Maximum Ride  #3),4.15,0316155608,9780316155601,23,405,80643,5/29/2007,564
33681,1st To Die (The Women's Murder Club  #1),4.08,0613608704,9780613608701,23,471,24,2/1/2002,570
33682,How to Write a Damn Good Mystery: A Practical Step-by-Step Guide from Inspiration to Finished Manuscript,3.95,0312304463,9780312304461,23,288,323,2/12/2004,2094
33686,Mediterranean Winter: The Pleasures of History and Landscape in Tunisia  Sicily  Dalmatia and the Peloponnese,3.92,0375714332,9780375714337,23,272,204,3/8/2005,1895
33690,Balkan Ghosts: A Journey Through History,3.94,0312424930,9780312424930,23,352,3080,5/1/2005,186
33692,Mediterranean Winter: The Pleasures of History & Landscape in Tunisia  Sicily  Dalmatia & Greece,3.92,037550804X,9780375508042,5,272,32,2/3/2004,1131
33699,El librero de Kabul,3.76,9706519246,9789706519245,22,285,112,11/1/2004,642
33704,Der Buchhändler aus Kabul: Eine Familiengeschichte,3.76,3546003306,9783546003308,21,301,1,2/1/2003,575
33705,Does God Know How to Tie Shoes?,4.2,0802850898,9780802850898,23,32,0,1/31/1997,1989
33718,The Ties That Bind: Life's Most Essential Knots and Ties,3.67,1584793821,9781584793823,23,80,3,10/26/2004,2169
33722,The Undomestic Goddess,3.83,0385338694,9780385338691,23,404,235032,4/25/2006,2137
33723,Girls' Night In,3.63,0373250746,9780373250745,23,325,12765,8/25/2004,501
33724,Can You Keep a Secret?,3.84,0440241901,9780440241904,23,374,333613,12/27/2005,1252
33726,Crazy For You,3.78,0312932812,9780312932817,23,336,15184,7/11/2004,832
33727,Welcome to Temptation (Dempseys  #1),3.94,0312932804,9780312932800,23,416,28903,7/11/2004,832
33729,Faking It (Dempseys  #2),3.92,0312932782,9780312932787,23,448,16644,7/11/2004,832
33732,Anyone But You,3.8,037377138X,9780373771387,23,283,17677,11/21/2006,2221
33734,Getting Rid of Bradley,3.71,1551668653,9781551668659,23,248,12528,10/25/2001,1643
33735,What The Lady Wants,3.64,155166951X,9781551669519,23,256,5707,10/25/2002,1643
33737,Manhunting,3.77,0373772513,9780373772513,23,328,13317,1/30/2007,400
33744,The Unfortunate Miss Fortunes,3.48,031294098X,9780312940980,23,391,3252,9/10/2007,832
33747,La falsificadora,3.92,9500426544,9789500426541,22,420,18,9/1/2005,633
33751,Die Naschkatzen,3.94,3442448964,9783442448968,21,480,15,4/1/2001,2212
33753,Coffee at Luke's: An Unauthorized Gilmore Girls Gabfest,3.55,1933771178,9781933771175,23,197,926,4/10/2007,1657
33762,Bueno en la Cama,3.72,849561863X,9788495618634,22,415,4,6/1/2003,1121
33768,Behaving Like Adults,3.54,0060096683,9780060096687,23,400,2729,8/3/2004,2110
33771,Over 100 Truly Astonishing Sex Tips,3.44,1858689104,9781858689104,23,128,9,1/1/2000,1340
33773,How to Seduce Your Dream Man,3.89,0722539010,9780722539019,23,224,9,5/2/2000,1824
33774,Running in Heels,3.53,0060988258,9780060988258,23,432,5826,5/28/2002,2110
33775,Kopfüber ins Glück,3.54,3442454085,9783442454082,21,512,0,2/1/2003,1907
33777,Venice: Tales of the City,3.68,034911899X,9780349118994,23,464,34,1/20/2005,1380
33795,Caucasia,4.03,1573227161,9781573227162,23,413,6206,2/1/1999,1747
33807,The Talbot Odyssey,3.85,0446358584,9780446358583,23,544,4874,7/1/1991,1014
33808,The Lion's Game (John Corey  #2),4.19,0446679097,9780446679091,23,720,26514,1/1/2002,1014
33809,Word of Honor,4.17,0446674826,9780446674829,23,880,8296,9/1/1998,1014
33810,Plum Island (John Corey  #1),4.03,0446679089,9780446679084,23,592,36285,1/1/2002,1014
33817,Spencerville,3.67,0751531243,9780751531244,23,564,49,3/1/2008,2253
33820,Up Country,4.02,0446611913,9780446611916,23,880,14537,4/1/2003,1760
33821,Wolfsbrut.,3.85,3548253814,9783548253817,21,470,2,4/1/2002,977
33824,The Talbot Odyssey,3.85,0751531200,9780751531206,23,640,28,11/2/2000,2253
33832,Night Falls Fast: Understanding Suicide,4.1,0375701478,9780375701474,23,432,5382,10/10/2000,374
33833,Before Night Falls,4.17,1852428082,9781852428082,23,317,3158,6/15/2001,217
33835,When True Night Falls (The Coldfire Trilogy  #2),4.14,0756403162,9780756403164,5,560,8188,10/4/2005,2078
33836,Nightfall,3.87,0451404750,9780451404756,23,416,981,3/1/1995,31
33837,When Night Falls,3.44,0743411471,9780743411479,23,436,41,10/1/2000,1849
33838,Before Night Falls,3.39,1842991248,9781842991244,23,74,23,9/1/2007,2226
33853,Where the Broken Heart Still Beats: The Story of Cynthia Ann Parker,3.7,0152956026,9780152956028,23,208,642,10/15/1992,9
33868,In Cahootz: Sequel to Hoodwinked,4.47,0977880435,9780977880430,23,243,499,10/1/2006,195
33869,Earned Value Project Management,3.77,1930699891,9781930699892,11,232,66,6/30/2006,1400
33871,Quintessential Tarantino,3.25,0714531162,9780714531168,23,352,50,10/1/2005,782
33873,The Foundations of Modern Political Thought: Volume One: The Renaissance,4.36,0521220238,9780521220231,23,332,12,2/15/1979,24
33874,Tara Road,3.9,0752864777,9780752864778,23,656,44,3/2/2006,1175
